frequency_threshold | learning_rate | epoch_limit | batch_size |	Accuracy | Precision | Recall
10	0.1	100	1	96.32%	85.71%	88.46%
10	0.1	100	100	96.05%	88.36%	82.69%
10	0.1	100	500	94.98%	86.76%	75.64%
10	0.1	100	800	95.07%	87.41%	75.64%
10	0.1	200	1	96.32%	85.28%	89.10%
10	0.1	200	100	96.32%	88.08%	85.26%
10	0.1	200	500	95.43%	87.23%	78.85%
10	0.1	200	800	95.52%	87.86%	78.85%
10	0.1	300	1	96.23%	84.76%	89.10%
10	0.1	300	100	96.77%	88.96%	87.82%
10	0.1	300	500	95.87%	88.73%	80.77%
10	0.1	300	800	95.52%	87.86%	78.85%
10	1	1	1	88.07%	54.62%	87.18%
10	1	1	100	94.44%	86.15%	71.79%
10	1	1	500	90.31%	91.38%	33.97%
10	1	1	800	89.51%	89.80%	28.21%
10	1	50	1	96.23%	85.19%	88.46%
10	1	50	100	96.86%	89.54%	87.82%
10	1	50	500	96.23%	89.04%	83.33%
10	1	50	800	95.87%	88.19%	81.41%
10	1	100	1	96.05%	84.57%	87.82%
10	1	100	100	97.04%	90.73%	87.82%
10	1	100	500	96.32%	88.08%	85.26%
10	1	100	800	96.23%	88.51%	83.97%
10	1	200	1	95.87%	83.54%	87.82%
10	1	200	100	96.68%	88.39%	87.82%
10	1	200	500	96.86%	90.07%	87.18%
10	1	200	800	96.77%	90.00%	86.54%
10	1	300	1	95.78%	83.03%	87.82%
10	1	300	100	96.77%	88.96%	87.82%
10	1	300	500	96.86%	90.07%	87.18%
10	1	300	800	96.77%	88.96%	87.82%
10	10	1	1	92.29%	67.33%	87.18%
10	10	1	100	95.78%	88.11%	80.77%
10	10	1	500	94.80%	85.51%	75.64%
10	10	1	800	93.90%	83.33%	70.51%
10	10	50	1	96.32%	84.85%	89.74%
10	10	50	100	96.77%	88.96%	87.82%
10	10	50	500	96.86%	89.54%	87.82%
10	10	50	800	96.86%	89.54%	87.82%
10	10	100	1	96.41%	85.37%	89.74%
10	10	100	100	96.23%	85.62%	87.82%
10	10	100	500	96.68%	88.39%	87.82%
10	10	100	800	96.95%	90.13%	87.82%
10	10	200	1	95.78%	83.03%	87.82%
10	10	200	100	96.32%	85.28%	89.10%
10	10	200	500	96.77%	88.96%	87.82%
10	10	200	800	96.77%	88.96%	87.82%
10	10	300	1	96.14%	83.83%	89.74%
10	10	300	100	96.23%	84.76%	89.10%
10	10	300	500	96.68%	88.39%	87.82%
10	10	300	800	96.77%	88.96%	87.82%
10	100	1	1	95.70%	82.93%	87.18%
10	100	1	100	96.05%	85.90%	85.90%
10	100	1	500	95.34%	83.33%	83.33%
10	100	1	800	92.11%	67.00%	85.90%
10	100	50	1	96.50%	85.89%	89.74%
10	100	50	100	96.41%	85.80%	89.10%
10	100	50	500	96.23%	84.76%	89.10%
10	100	50	800	96.50%	86.34%	89.10%
10	100	100	1	96.41%	85.37%	89.74%
10	100	100	100	95.96%	83.64%	88.46%
10	100	100	500	96.14%	84.24%	89.10%
10	100	100	800	96.14%	84.66%	88.46%
10	100	200	1	96.68%	86.96%	89.74%
10	100	200	100	95.96%	84.05%	87.82%
10	100	200	500	96.14%	84.66%	88.46%
10	100	200	800	96.23%	84.76%	89.10%
10	100	300	1	96.14%	84.24%	89.10%
10	100	300	100	95.87%	83.13%	88.46%
10	100	300	500	96.14%	84.66%	88.46%
