frequency_threshold | learning_rate | epoch_limit | batch_size |	Accuracy | Precision | Recall
1	 10	 200	 100	 97.76%	 96.45%	  87.18%
1	 10	 200	 500	 97.76%	 95.80%	  87.82%
1	 10	 200	 800	 97.76%	 95.80%	  87.82%
1	 10	 200	 1000	 97.67%	 95.14%	  87.82%
1	 10	 300	 1	 97.04%	 89.68%	  89.10%
1	 10	 300	 100	 97.67%	 95.77%	  87.18%
1	 10	 300	 500	 97.76%	 95.80%	  87.82%
1	 10	 300	 800	 97.76%	 95.80%	  87.82%
1	 10	 300	 1000	 97.67%	 95.14%	  87.82%
1	 100	 1	 1	 94.98%	 77.17%	  91.03%
1	 100	 1	 100	 91.66%	 63.88%	  92.95%
1	 100	 1	 500	 94.89%	 77.97%	  88.46%
1	 100	 1	 800	 93.54%	 71.65%	  89.10%
1	 100	 1	 1000	 95.43%	 83.87%	  83.33%
1	 100	 50	 1	 97.13%	 90.26%	  89.10%
1	 100	 50	 100	 97.31%	 93.75%	  86.54%
1	 100	 50	 500	 97.49%	 92.67%	  89.10%
1	 100	 50	 800	 97.49%	 93.24%	  88.46%
1	 100	 50	 1000	 97.76%	 93.96%	  89.74%
1	 100	 100	 1	 97.22%	 91.39%	  88.46%
1	 100	 100	 100	 97.58%	 93.88%	  88.46%
1	 100	 100	 500	 97.49%	 93.84%	  87.82%
1	 100	 100	 800	 97.67%	 95.14%	  87.82%
1	 100	 100	 1000	 97.58%	 93.88%	  88.46%
1	 100	 200	 1	 97.22%	 90.85%	  89.10%
1	 100	 200	 100	 97.58%	 95.74%	  86.54%
1	 100	 200	 500	 97.67%	 95.14%	  87.82%
1	 100	 200	 800	 97.49%	 93.84%	  87.82%
1	 100	 200	 1000	 97.58%	 95.10%	  87.18%
1	 100	 300	 1	 97.04%	 91.28%	  87.18%
1	 100	 300	 100	 97.76%	 94.56%	  89.10%
1	 100	 300	 500	 97.49%	 93.84%	  87.82%
1	 100	 300	 800	 97.67%	 95.14%	  87.82%
1	 100	 300	 1000	 97.58%	 94.48%	  87.82%
10	 0.01	 1	 1	 95.07%	 87.41%	  75.64%
10	 0.01	 1	 100	 86.19%	 100.00%	  1.28%
10	 0.01	 1	 500	 86.19%	 100.00%	  1.28%
10	 0.01	 1	 800	 86.10%	 100.00%	  0.64%
10	 0.01	 1	 1000	 86.10%	 100.00%	  0.64%
10	 0.01	 50	 1	 96.95%	 90.13%	  87.82%
10	 0.01	 50	 100	 93.36%	 88.68%	  60.26%
10	 0.01	 50	 500	 88.16%	 90.00%	  17.31%
10	 0.01	 50	 800	 87.71%	 91.30%	  13.46%
10	 0.01	 50	 1000	 87.17%	 93.33%	  8.97%
10	 0.01	 100	 1	 97.04%	 89.68%	  89.10%
10	 0.01	 100	 100	 94.80%	 86.57%	  74.36%
10	 0.01	 100	 500	 90.76%	 93.44%	  36.54%
10	 0.01	 100	 800	 89.51%	 93.33%	  26.92%
10	 0.01	 100	 1000	 88.70%	 91.67%	  21.15%
10	 0.01	 200	 1	 96.95%	 88.61%	  89.74%
10	 0.01	 200	 100	 95.34%	 87.14%	  78.21%
10	 0.01	 200	 500	 92.83%	 90.43%	  54.49%
10	 0.01	 200	 800	 91.93%	 92.31%	  46.15%
10	 0.01	 200	 1000	 91.48%	 92.96%	  42.31%
10	 0.01	 300	 1	 96.77%	 87.97%	  89.10%
10	 0.01	 300	 100	 95.70%	 87.50%	  80.77%
10	 0.01	 300	 500	 93.45%	 86.09%	  63.46%
10	 0.01	 300	 800	 93.09%	 89.11%	  57.69%
10	 0.01	 300	 1000	 92.47%	 90.00%	  51.92%
10	 0.1	 1	 1	 96.32%	 91.37%	  81.41%
10	 0.1	 1	 100	 88.25%	 90.32%	  17.95%
10	 0.1	 1	 500	 86.37%	 100.00%	  2.56%
10	 0.1	 1	 800	 86.19%	 100.00%	  1.28%
10	 0.1	 1	 1000	 86.28%	 100.00%	  1.92%
10	 0.1	 50	 1	 96.68%	 87.42%	  89.10%
10	 0.1	 50	 100	 95.96%	 88.28%	  82.05%
10	 0.1	 50	 500	 94.80%	 86.57%	  74.36%
10	 0.1	 50	 800	 93.45%	 85.47%	  64.10%
10	 0.1	 50	 1000	 93.36%	 86.61%	  62.18%
10	 0.1	 100	 1	 96.77%	 87.50%	  89.74%
10	 0.1	 100	 100	 96.32%	 89.66%	  83.33%
10	 0.1	 100	 500	 95.34%	 87.14%	  78.21%
10	 0.1	 100	 800	 95.25%	 88.15%	  76.28%
10	 0.1	 100	 1000	 95.16%	 88.06%	  75.64%
10	 0.1	 200	 1	 96.50%	 86.79%	  88.46%
10	 0.1	 200	 100	 96.68%	 89.93%	  85.90%
10	 0.1	 200	 500	 95.87%	 87.67%	  82.05%
10	 0.1	 200	 800	 95.52%	 87.32%	  79.49%
10	 0.1	 200	 1000	 95.34%	 87.14%	  78.21%
10	 0.1	 300	 1	 96.32%	 85.71%	  88.46%
10	 0.1	 300	 100	 96.77%	 90.54%	  85.90%
10	 0.1	 300	 500	 96.05%	 88.89%	  82.05%
10	 0.1	 300	 800	 95.87%	 87.67%	  82.05%
10	 0.1	 300	 1000	 95.78%	 87.59%	  81.41%
10	 1	 1	 1	 95.07%	 79.19%	  87.82%
10	 1	 1	 100	 94.53%	 86.26%	  72.44%
10	 1	 1	 500	 90.58%	 91.80%	  35.90%
10	 1	 1	 800	 88.88%	 90.00%	  23.08%
10	 1	 1	 1000	 87.80%	 88.46%	  14.74%
10	 1	 50	 1	 96.50%	 86.79%	  88.46%
10	 1	 50	 100	 96.95%	 90.13%	  87.82%
10	 1	 50	 500	 96.23%	 89.04%	  83.33%
10	 1	 50	 800	 95.96%	 88.28%	  82.05%
10	 1	 50	 1000	 95.96%	 88.81%	  81.41%
10	 1	 100	 1	 96.14%	 85.09%	  87.82%
10	 1	 100	 100	 97.04%	 89.68%	  89.10%
10	 1	 100	 500	 96.59%	 89.33%	  85.90%
10	 1	 100	 800	 96.50%	 89.80%	  84.62%
10	 1	 100	 1000	 96.32%	 89.12%	  83.97%
10	 1	 200	 1	 96.32%	 86.16%	  87.82%
10	 1	 200	 100	 96.95%	 88.61%	  89.74%
10	 1	 200	 500	 97.04%	 90.73%	  87.82%
10	 1	 200	 800	 96.86%	 90.60%	  86.54%
10	 1	 200	 1000	 96.59%	 89.33%	  85.90%
10	 1	 300	 1	 96.14%	 84.66%	  88.46%
10	 1	 300	 100	 96.77%	 87.97%	  89.10%
10	 1	 300	 500	 96.95%	 89.61%	  88.46%
10	 1	 300	 800	 96.95%	 90.13%	  87.82%
10	 1	 300	 1000	 96.68%	 89.93%	  85.90%
10	 10	 1	 1	 93.27%	 75.16%	  77.56%
10	 10	 1	 100	 96.14%	 90.65%	  80.77%
10	 10	 1	 500	 94.98%	 87.88%	  74.36%
10	 10	 1	 800	 94.71%	 82.12%	  79.49%
10	 10	 1	 1000	 94.62%	 81.58%	  79.49%
10	 10	 50	 1	 96.50%	 86.34%	  89.10%
10	 10	 50	 100	 96.68%	 87.42%	  89.10%
10	 10	 50	 500	 96.95%	 89.10%	  89.10%
10	 10	 50	 800	 96.95%	 89.10%	  89.10%
10	 10	 50	 1000	 96.95%	 89.61%	  88.46%
10	 10	 100	 1	 96.05%	 84.57%	  87.82%
10	 10	 100	 100	 96.77%	 87.50%	  89.74%
10	 10	 100	 500	 96.86%	 88.54%	  89.10%
10	 10	 100	 800	 96.77%	 88.46%	  88.46%
10	 10	 100	 1000	 96.95%	 89.10%	  89.10%
10	 10	 200	 1	 95.78%	 83.44%	  87.18%
10	 10	 200	 100	 96.50%	 86.79%	  88.46%
10	 10	 200	 500	 96.77%	 87.97%	  89.10%
10	 10	 200	 800	 96.77%	 87.97%	  89.10%
10	 10	 200	 1000	 96.95%	 88.61%	  89.74%
10	 10	 300	 1	 95.78%	 81.14%	  91.03%
10	 10	 300	 100	 96.32%	 85.71%	  88.46%
10	 10	 300	 500	 96.68%	 87.42%	  89.10%
10	 10	 300	 800	 96.77%	 87.97%	  89.10%
10	 10	 300	 1000	 96.77%	 87.97%	  89.10%
10	 100	 1	 1	 95.96%	 88.28%	  82.05%
10	 100	 1	 100	 88.88%	 56.02%	  95.51%
10	 100	 1	 500	 95.07%	 82.17%	  82.69%
10	 100	 1	 800	 93.81%	 73.51%	  87.18%
10	 100	 1	 1000	 92.29%	 68.23%	  83.97%
10	 100	 50	 1	 96.68%	 86.50%	  90.38%
